company_name,product_owner,company_address,phone_number,fax,type,email,representative,landline_number,mst,product
CÔNG TY TNHH TRANG THIẾT BỊ Y TẾ HQ HÀ NỘI,,"Tổ Dân Phố 4, Phường La Khê, Quận Hà Đông, Thành Phố Hà Nội, Phường La Khê, Quận Hà Đông, Thành phố Hà Nội",,,Công bố tiêu chuẩn áp dụng đối với trang thiết bị y tế loại B,saleteamlg@gmail.com,Lã Văn Quí,0463282387,0106343825,"Lưỡi bào, mài dùng trong phẫu thuật nội soi khớp"
CÔNG TY TNHH ĐẦU TƯ THƯƠNG MẠI VÀ DỊCH VỤ KỸ THUẬT HOÀNG MINH,,"Thôn 3, Xã Lại Yên, Huyện Hoài Đức, Thành phố Hà Nội",,,Công bố tiêu chuẩn áp dụng đối với trang thiết bị y tế loại B,khactruong.hoangminh@gmail.com,Mai Khắc Trường,0919090886,0107502926,Máy nội soi tai mũi họng
CÔNG TY CỔ PHẦN ĐẦU TƯ VÀ THƯƠNG MẠI TRANG THIẾT BỊ Y TẾ AMB,,"Khu Ninh Sơn - thị trấn Chúc Sơn - huyện Chương Mỹ - thành phố Hà Nội, Thị trấn Chúc Sơn, Huyện Chương Mỹ, Thành phố Hà Nội",,,Công bố tiêu chuẩn áp dụng đối với trang thiết bị y tế loại B,huongnguyen.amb@gmail.com,Nguyễn Thị Hương,0931107396,0106180803,Ống soi mềm tiết niệu
CÔNG TY TNHH CÔNG NGHỆ Y HỌC ĐỨC CHI,,"Số 4, ngõ 91/2 phố Chùa Láng, Phường Láng Thượng, Quận Đống Đa, Thành phố Hà Nội",,,Công bố tiêu chuẩn áp dụng đối với trang thiết bị y tế loại B,ducchimedtech@gmail.com,Hoàng Anh Tuấn,0903250595,0105406617,Dây truyền thuốc sử dụng 1 lần dùng cho máy bơm tiêm điện 
CÔNG TY CỔ PHẦN HTP VIỆT NAM,,"G24,làng Quốc tế Thăng Long, Phường Dịch Vọng, Quận Cầu Giấy, Thành phố Hà Nội",,,Công bố tiêu chuẩn áp dụng đối với trang thiết bị y tế loại B,info.htpvn@gmail.com,Nguyễn Văn Hậu,0919358160,0102762800,Kim chích phần IP
CÔNG TY TNHH CÔNG NGHỆ Y HỌC ĐỨC CHI,,"Số 4, ngõ 91/2 phố Chùa Láng, Phường Láng Thượng, Quận Đống Đa, Thành phố Hà Nội",,,Công bố tiêu chuẩn áp dụng đối với trang thiết bị y tế loại B,ducchimedtech@gmail.com,Hoàng Anh Tuấn,0903250595,0105406617,Bộ bơm tiêm sử dụng 1 lần dùng cho máy bơm tiêm điện
CÔNG TY TNHH THƯƠNG MẠI AT&T,,"LK11-21, KHU ĐÔ THỊ MỚI AN HƯNG, PHƯỜNG DƯƠNG NỘI, QUẬN HÀ ĐÔNG, THÀNH PHỐ HÀ NỘI, Phường Dương Nội, Quận Hà Đông, Thành phố Hà Nội",,,Công bố tiêu chuẩn áp dụng đối với trang thiết bị y tế loại B,att@ivf-att.com.vn,NGUYỄN HẢI ANH,02462926488,0101261343,Kim sinh thiết phôi góc 35 độ 
CÔNG TY CỔ PHẦN THƯƠNG MẠI ÂU Á,,"Số 2, ngõ 460 đường Hoàng Hoa Thám, Phường Bưởi, Quận Tây Hồ, Thành phố Hà Nội",,,Công bố tiêu chuẩn áp dụng đối với trang thiết bị y tế loại B,luonghien@euro-asia.vn,LÊ DIỆU LOAN,02437713365,0103757105,Máy phun oxy công nghệ oxygen
CÔNG TY CỔ PHẦN THƯƠNG MẠI ÂU Á,,"Số 2, ngõ 460 đường Hoàng Hoa Thám, Phường Bưởi, Quận Tây Hồ, Thành phố Hà Nội",,,Công bố tiêu chuẩn áp dụng đối với trang thiết bị y tế loại B,luonghien@euro-asia.vn,LÊ DIỆU LOAN,02437713365,0103757105,Thiết bị trị liệu bằng ánh sáng Led Light
CÔNG TY CỔ PHẦN THƯƠNG MẠI ÂU Á,,"Số 2, ngõ 460 đường Hoàng Hoa Thám, Phường Bưởi, Quận Tây Hồ, Thành phố Hà Nội",,,Công bố tiêu chuẩn áp dụng đối với trang thiết bị y tế loại B,luonghien@euro-asia.vn,LÊ DIỆU LOAN,02437713365,0103757105,Máy làm đẹp nâng cơ RF
CÔNG TY CỔ PHẦN THƯƠNG MẠI ÂU Á,,"Số 2, ngõ 460 đường Hoàng Hoa Thám, Phường Bưởi, Quận Tây Hồ, Thành phố Hà Nội",,,Công bố tiêu chuẩn áp dụng đối với trang thiết bị y tế loại B,luonghien@euro-asia.vn,LÊ DIỆU LOAN,02437713365,0103757105,Máy điều trị da bằng công nghệ Laser Picosecond
CÔNG TY TNHH BÁCH KỲ PHƯƠNG,,"Số nhà 11, dãy 9, tổ 44B, tập thể 361, Phường Yên Hoà, Quận Cầu Giấy, Thành phố Hà Nội",,,Công bố tiêu chuẩn áp dụng đối với trang thiết bị y tế loại B,bachkyphuong@gmail.com,Phạm Tuấn Phương,0437739495,0101360009,Hệ thống thăm dò chức năng hô hấp gắng sức
CÔNG TY TNHH THIẾT BỊ VÀ VẬT TƯ Y TẾ ĐÔNG DƯƠNG,,"Phòng 606, tháp A1, Tòa nhà Indochina Plaza HN, 241 Xuân Thủy, Phường Dịch Vọng Hậu, Quận Cầu Giấy, Thành phố Hà Nội",,,Công bố tiêu chuẩn áp dụng đối với trang thiết bị y tế loại B,project16.icm@gmail.com,Đinh Thị Thùy Dương,0965802086,0106753606,Máy đo nhãn áp tự động
CÔNG TY CỔ PHẦN Y TẾ QUANG MINH,,"Tầng 5, tòa nhà Newskyline, Lô CC2 KĐT mới Văn Quán - Yên Phúc, Phường Văn Quán, Quận Hà Đông, Thành phố Hà Nội",,,Công bố tiêu chuẩn áp dụng đối với trang thiết bị y tế loại B,qmmedigroup@gmail.com,Trần Quang Trưởng,0983485692,0102277113,Cụm IVD – Vật liệu kiểm soát và chất hiệu chuẩn định lượng sinh hóa
CÔNG TY CỔ PHẦN VẬT TƯ KHOA HỌC BIOMEDIC,,"Tầng 3, T2, Times Tower, số 35 Lê Văn Lương, Phường Nhân Chính, Quận Thanh Xuân, Thành phố Hà Nội",,,Công bố tiêu chuẩn áp dụng đối với trang thiết bị y tế loại B,ngantt@biomedic.com.vn,Trần Quốc Quân,0984900955,0102956002,Máy tách chiết nucleic acid và thực hiện Realtime PCR tự động
CÔNG TY TNHH KỸ THUẬT VÀ THƯƠNG MẠI ĐẠI AN,,"Số 5, dãy N1, tập thể Học viện Chính trị - Quân sự, Phường Trung Văn, Quận Nam Từ Liêm, Thành phố Hà Nội",,,Công bố tiêu chuẩn áp dụng đối với trang thiết bị y tế loại B,daian.hungdd@gmail.com,Đỗ Đức Thịnh,0903437072,0101454338,Đèn hồng ngoại điều trị 
CÔNG TY TNHH KỸ THUẬT VÀ THƯƠNG MẠI ĐẠI AN,,"Số 5, dãy N1, tập thể Học viện Chính trị - Quân sự, Phường Trung Văn, Quận Nam Từ Liêm, Thành phố Hà Nội",,,Công bố tiêu chuẩn áp dụng đối với trang thiết bị y tế loại B,daian.hungdd@gmail.com,Đỗ Đức Thịnh,0903437072,0101454338,Máy xông khí dung
CÔNG TY TNHH KỸ THUẬT VÀ THƯƠNG MẠI ĐẠI AN,,"Số 5, dãy N1, tập thể Học viện Chính trị - Quân sự, Phường Trung Văn, Quận Nam Từ Liêm, Thành phố Hà Nội",,,Công bố tiêu chuẩn áp dụng đối với trang thiết bị y tế loại B,daian.hungdd@gmail.com,Đỗ Đức Thịnh,0903437072,0101454338,Máy hút dịch 
CÔNG TY TNHH B. BRAUN VIỆT NAM,,"Cụm Công Nghiệp Thanh Oai, Xã Bích Hòa, Huyện Thanh Oai, Thành phố Hà Nội",,,Công bố tiêu chuẩn áp dụng đối với trang thiết bị y tế loại B,ra.vn@bbraun.com,Torben Minko,02433571616,0100114064,Bộ chuyển đổi lọc máu một kim PVC không chứa DEHP
CÔNG TY TNHH SONOVA VIỆT NAM,,"Phòng 306, Lầu 3, Tòa nhà Cityview, Số 12 Mạc Đĩnh Chi, Phường Bến Nghé, Quận 1, Thành phố Hồ Chí Minh",,,Công bố tiêu chuẩn áp dụng đối với trang thiết bị y tế loại B,ThiPhuongPhuc.Nguyen@sonova.com,PATRICK RAPHAEL PERLER,02838329335,0312213123,Bộ thiết bị xử lý âm thanh dùng trong cấy ghép ốc tai điện tử
CÔNG TY TNHH SUPERWELL TECHNOLOGY VIỆT NAM,,"Tầng 16, Toà nhà Nam Cường Building, Khu đô thị Dương Nội, Km4 Đường Tố Hữu, Phường La Khê, Quận Hà Đông, Thành phố Hà Nội",,,Công bố tiêu chuẩn áp dụng đối với trang thiết bị y tế loại B,caoscj@szclwell.com,CAI XIAO DONG,0886166069,0109036903,"Cụm IVD Dấu ấn viêm khớp: ASO, RF"
CÔNG TY TNHH MEDTRONIC VIỆT NAM,,"Tầng 11, Tháp B, Tòa nhà Royal Center, Số 235 Nguyễn Văn Cừ, Phường Nguyễn Cư Trinh, Quận 1, Thành phố Hồ Chí Minh",,,Công bố tiêu chuẩn áp dụng đối với trang thiết bị y tế loại B,rs.vnqra@medtronic.com,Paul Cornelis Verhulst,84 283 926 2000,0313651200,Mũi khoan thép 
CÔNG TY TNHH SUPERWELL TECHNOLOGY VIỆT NAM,,"Tầng 16, Toà nhà Nam Cường Building, Khu đô thị Dương Nội, Km4 Đường Tố Hữu, Phường La Khê, Quận Hà Đông, Thành phố Hà Nội",,,Công bố tiêu chuẩn áp dụng đối với trang thiết bị y tế loại B,caoscj@szclwell.com,CAI XIAO DONG,0886166069,0109036903,Thẻ xét nghiệm định lượng IgE toàn phần
CÔNG TY TNHH AVANTA DIAGNOSTICS,,"286 Giải  Phóng, Phường Phương Liệt, Quận Thanh Xuân, Thành phố Hà Nội",,,Công bố tiêu chuẩn áp dụng đối với trang thiết bị y tế loại B,avanta.lienhe@gmail.com,Vũ Hoàng Việt,02436686821,0104670584,Hệ thống xét nghiệm huyết học
CÔNG TY CỔ PHẦN THƯƠNG MẠI CỔNG VÀNG,,"Tầng 9, Tòa nhà Center Building, Số 1 Nguyễn Huy Tưởng, Phường Thanh Xuân Trung, Quận Thanh Xuân, Thành phố Hà Nội",,,Công bố tiêu chuẩn áp dụng đối với trang thiết bị y tế loại B,congtycptmcongvang@gmail.com,Âu Minh Cường,024 6262 0044,0103686870,Máy rửa dụng cụ bằng sóng siêu âm
CÔNG TY TNHH ĐẦU TƯ GIẢI PHÁP CÔNG NGHỆ,,"A44 Nguyễn Trãi, Phường Nguyễn Cư Trinh, Quận 1, Thành phố Hồ Chí Minh",,,Công bố tiêu chuẩn áp dụng đối với trang thiết bị y tế loại B,anhtq@intesco.com.vn,ĐỖ QUANG TUYẾN,02839204735,0302854791,Dụng cụ cắt mẫu mô buồng trứng chuyên dụng
CÔNG TY TNHH ĐẦU TƯ GIẢI PHÁP CÔNG NGHỆ,,"A44 Nguyễn Trãi, Phường Nguyễn Cư Trinh, Quận 1, Thành phố Hồ Chí Minh",,,Công bố tiêu chuẩn áp dụng đối với trang thiết bị y tế loại B,anhtq@intesco.com.vn,ĐỖ QUANG TUYẾN,02839204735,0302854791,Dụng cụ thanh trữ mô buồng trứng Cryotissue
CÔNG TY TNHH ĐẦU TƯ GIẢI PHÁP CÔNG NGHỆ,,"A44 Nguyễn Trãi, Phường Nguyễn Cư Trinh, Quận 1, Thành phố Hồ Chí Minh",,,Công bố tiêu chuẩn áp dụng đối với trang thiết bị y tế loại B,anhtq@intesco.com.vn,ĐỖ QUANG TUYẾN,02839204735,0302854791,Bộ dung dịch Trữ mô buồng trứng
CÔNG TY TNHH ĐẦU TƯ GIẢI PHÁP CÔNG NGHỆ,,"A44 Nguyễn Trãi, Phường Nguyễn Cư Trinh, Quận 1, Thành phố Hồ Chí Minh",,,Công bố tiêu chuẩn áp dụng đối với trang thiết bị y tế loại B,anhtq@intesco.com.vn,ĐỖ QUANG TUYẾN,02839204735,0302854791,m - HTF medium 
CÔNG TY TNHH ĐẦU TƯ GIẢI PHÁP CÔNG NGHỆ,,"A44 Nguyễn Trãi, Phường Nguyễn Cư Trinh, Quận 1, Thành phố Hồ Chí Minh",,,Công bố tiêu chuẩn áp dụng đối với trang thiết bị y tế loại B,anhtq@intesco.com.vn,ĐỖ QUANG TUYẾN,02839204735,0302854791,Bộ dụng cụ trữ mô buồng trứng hệ mở và hệ đóng
CÔNG TY TNHH ĐẦU TƯ GIẢI PHÁP CÔNG NGHỆ,,"A44 Nguyễn Trãi, Phường Nguyễn Cư Trinh, Quận 1, Thành phố Hồ Chí Minh",,,Công bố tiêu chuẩn áp dụng đối với trang thiết bị y tế loại B,anhtq@intesco.com.vn,ĐỖ QUANG TUYẾN,02839204735,0302854791,HTF medium 
CÔNG TY TNHH DỊCH VỤ THƯƠNG MẠI VÀ KỸ THUẬT NHA,,"Số 82 ngõ 151 Nguyễn Đức Cảnh, Phường Tương Mai, Quận Hoàng Mai, Thành phố Hà Nội",,,Công bố tiêu chuẩn áp dụng đối với trang thiết bị y tế loại B,info@nhamedical.vn,Nguyễn Thị Lan Anh,0368874718,0109335893,Hệ thống laser hỗ trợ phôi thoát màng 
CÔNG TY TNHH THƯƠNG MẠI DỊCH VỤ TRÍ ĐỨC,,"Số 168, tổ 20, Phường Tương Mai, Quận Hoàng Mai, Thành phố Hà Nội",,,Công bố tiêu chuẩn áp dụng đối với trang thiết bị y tế loại B,infoytetriduc@fpt.vn,Cao Xuân Dũng,0979593888,0102870080,Máy xét nghiệm nước tiểu 
CÔNG TY TNHH PROMEDI VIỆT NAM,,"Số nhà 18/29/4 Khuất Duy Tiến, Phường Thanh Xuân Bắc, Quận Thanh Xuân, Thành phố Hà Nội",,,Công bố tiêu chuẩn áp dụng đối với trang thiết bị y tế loại B,promedivietnam@gmail.com,Vũ Thị Phương,02435140547,0102345444,Hóa chất dùng cho máy phân tích huyết học
CÔNG TY CỔ PHẦN TRANG THIẾT BỊ Y TẾ ĐẠI DƯƠNG,,"Số 6, ngách 8/201 Đường Lê Quang Đạo, Phường Phú Đô, Quận Nam Từ Liêm, Thành phố Hà Nội",,,Công bố tiêu chuẩn áp dụng đối với trang thiết bị y tế loại B,oceanmedvn@gmail.com,Đỗ Hữu Tuyển,0983346046,0103672941,Máy massage vật lý trị liệu liệu pháp TENS Jumper và phụ kiện
CÔNG TY TNHH THIẾT BỊ KHOA HỌC KỸ THUẬT QUANG PHÁT,,"31/63/14 Đường số 3, Khu phố 14, Phường Bình Hưng Hoà A, Quận Bình Tân, Thành phố Hồ Chí Minh",,,Công bố tiêu chuẩn áp dụng đối với trang thiết bị y tế loại B,quangphatmedic@gmail.com,MAI TIẾN BẰNG,0975916805,0312862086,Bộ Panel thử/ Khay thử/Que thử xét nghiệm định tính phát hiện các chất gây nghiện trong mẫu nước tiểu
CÔNG TY CỔ PHẦN TRANG THIẾT BỊ Y TẾ ĐẠI DƯƠNG,,"Số 6, ngách 8/201 Đường Lê Quang Đạo, Phường Phú Đô, Quận Nam Từ Liêm, Thành phố Hà Nội",,,Công bố tiêu chuẩn áp dụng đối với trang thiết bị y tế loại B,oceanmedvn@gmail.com,Đỗ Hữu Tuyển,0983346046,0103672941,Thiết bị nội soi Tai mũi họng và phụ kiện
CÔNG TY TNHH PHÁT TRIỂN THƯƠNG MẠI HỢP LỰC,,"Số 91 Nguyễn Tường Loan, Phường Nghĩa Xá, Quận Lê Chân, Thành phố Hải Phòng",,,Công bố tiêu chuẩn áp dụng đối với trang thiết bị y tế loại B,hoaidang@hoplucmed.com.vn,Phan Chí Hiếu,0919581839,0201320560,Hóa chất xét nghiệm
CÔNG TY TNHH DƯỢC PHẨM & THIẾT BỊ Y TẾ TIPHACO,,"Thôn Thanh Xuân, Thị trấn Gia Khánh, Huyện Bình Xuyên, Tỉnh Vĩnh Phúc",,,Công bố tiêu chuẩn áp dụng đối với trang thiết bị y tế loại B,duocphamnnc@gmail.com,Đoàn Duy Khương,0966823818,2500652889,Viên đặt âm đạo
CÔNG TY TNHH CÔNG NGHỆ SINH HỌC SARAH LE,,"Số 24A ngõ 36 phố Đào Tấn, Phường Cống Vị, Quận Ba Đình, Thành phố Hà Nội",,,Công bố tiêu chuẩn áp dụng đối với trang thiết bị y tế loại B,sarahle0110319783@gmail.com,LÊ THỊ LƯƠNG,0988454418,0110319783,Máy điều trị phục hồi cơ sàn chậu và cải thiện chức năng sinh lý nam nữ 
CÔNG TY TNHH CÔNG NGHỆ SINH HỌC SARAH LE,,"Số 24A ngõ 36 phố Đào Tấn, Phường Cống Vị, Quận Ba Đình, Thành phố Hà Nội",,,Công bố tiêu chuẩn áp dụng đối với trang thiết bị y tế loại B,sarahle0110319783@gmail.com,LÊ THỊ LƯƠNG,0988454418,0110319783,"Máy nâng cơ, xóa nhăn "
CÔNG TY TNHH THƯƠNG MẠI AN PHÚ KHANG,,"Số nhà 79A, Đường Nguyễn Văn Năng, Tổ 10, Phường Trần Lãm, Thái Bình, Tỉnh Thái Bình",,,Công bố tiêu chuẩn áp dụng đối với trang thiết bị y tế loại B,anphukhang2021@gmail.com,NGÔ VĂN HẢI,0974427022,1001232647,QUE THỬ XÉT NGHIỆM ĐỊNH TÍNH HCG (QUE THỬ PHÁT HIỆN THAI SỚM)
CÔNG TY TNHH KỸ THUẬT NAM LONG,,"N07, Đường số 10, Khu Dân Cư Hồng Long, Phường Hiệp Bình Phước, Thành phố Thủ Đức, Thành phố Hồ Chí Minh",,,Công bố tiêu chuẩn áp dụng đối với trang thiết bị y tế loại B,bothanhtuan@gmail.com,Bồ Thanh Tuấn,0967896181,0313453375,Dung dịch ly giải dùng cho máy xét nghiệm huyết học
CÔNG TY TNHH THIẾT BỊ KHOA HỌC KỸ THUẬT HỢP LỰC,,"Số 8, ngõ 94 đường Đỗ Đức Dục, Phường Mễ Trì, Quận Nam Từ Liêm, Thành phố Hà Nội",,,Công bố tiêu chuẩn áp dụng đối với trang thiết bị y tế loại B,ngan.nguyen@hoplucmed.vn,NGUYỄN THỊ NGÂN,0903250339,0106739217,Dịch nhầy mổ phaco 
CÔNG TY TNHH ROCHE VIỆT NAM,,"Tầng 27, Tòa nhà Pearl Plaza, 561A Điện Biên Phủ, Phường 25, Quận Bình Thạnh, Thành phố Hồ Chí Minh",,,Công bố tiêu chuẩn áp dụng đối với trang thiết bị y tế loại B,vietnam.regulatory_affairs@roche.com,Qadeer Raza Pathan,+84 28 3810 1888,0310805269,Thuốc thử xét nghiệm định lượng Vitamin B12
CÔNG TY CỔ PHẦN THIẾT BỊ Y TẾ PHYMED,,"Phòng 504, tòa nhà CFM, số 23 Láng Hạ, Phường Thành Công, Quận Ba Đình, Thành phố Hà Nội",,,Công bố tiêu chuẩn áp dụng đối với trang thiết bị y tế loại B,yenly@phymed.vn,Đinh Chí Thành,02435147866,0105952630,Máy điều trị điện trường kết hợp siêu âm và điện xung 
CÔNG TY CỔ PHẦN ĐẦU TƯ SỨC KHỎE VÀ THẨM MỸ H&A,,"Số 49/8 ngõ 294 Đội Cấn, Phường Cống Vị, Quận Ba Đình, Thành phố Hà Nội",,,Công bố tiêu chuẩn áp dụng đối với trang thiết bị y tế loại B,phuocntm@hagroup.vn,Đặng Quốc Tuấn,0983670036,0106622353,Máy điều trị da
CÔNG TY TNHH ĐẦU TƯ THIẾT BỊ CÔNG NGHỆ KHOA HỌC VINMED,,"Thôn 9, Xã Phùng Xá, Huyện Thạch Thất, Thành phố Hà Nội",,,Công bố tiêu chuẩn áp dụng đối với trang thiết bị y tế loại B,thanhndvinmed1@gmail.com,NGUYỄN DOÃN THÀNH,0987066930,0108557117,Máy xét nghiệm hơi thở và Phụ kiện
CÔNG TY CỔ PHẦN DƯỢC VÀ VẬT TƯ Y TẾ TRUNG THÀNH,,"Số 351 đường La Thành, Phường Ô Chợ Dừa, Quận Đống Đa, Thành phố Hà Nội",,,Công bố tiêu chuẩn áp dụng đối với trang thiết bị y tế loại B,dangthanhtrung1984@hotmail.com,ĐẶNG THẾ THÁP,0983424886,0110284523,NƯỚC MẮT NHÂN TẠO
CÔNG TY TNHH PROMEDI VIỆT NAM,,"Số nhà 18/29/4 Khuất Duy Tiến, Phường Thanh Xuân Bắc, Quận Thanh Xuân, Thành phố Hà Nội",,,Công bố tiêu chuẩn áp dụng đối với trang thiết bị y tế loại B,promedivietnam@gmail.com,Vũ Thị Phương,02435140547,0102345444,Máy phân tích huyết học
CÔNG TY TNHH Y TẾ VIỆT LONG,,"Nhà số 2, ngõ 109, Đường Trường Chinh, Phường Phương Liệt, Quận Thanh Xuân, Thành phố Hà Nội, Việt Nam, Phường Khương Mai, Quận Thanh Xuân, Thành phố Hà Nội",,,Công bố tiêu chuẩn áp dụng đối với trang thiết bị y tế loại B,info@vietlongmed.com.vn,Trần Mạnh,0904186562,0109114830,Mask gây mê dùng 1 lần
CÔNG TY TNHH Y TẾ VIỆT LONG,,"Nhà số 2, ngõ 109, Đường Trường Chinh, Phường Phương Liệt, Quận Thanh Xuân, Thành phố Hà Nội, Việt Nam, Phường Khương Mai, Quận Thanh Xuân, Thành phố Hà Nội",,,Công bố tiêu chuẩn áp dụng đối với trang thiết bị y tế loại B,info@vietlongmed.com.vn,Trần Mạnh,0904186562,0109114830,Mask khí dung dùng 1 lần
CÔNG TY TNHH Y TẾ VIỆT LONG,,"Nhà số 2, ngõ 109, Đường Trường Chinh, Phường Phương Liệt, Quận Thanh Xuân, Thành phố Hà Nội, Việt Nam, Phường Khương Mai, Quận Thanh Xuân, Thành phố Hà Nội",,,Công bố tiêu chuẩn áp dụng đối với trang thiết bị y tế loại B,info@vietlongmed.com.vn,Trần Mạnh,0904186562,0109114830,Mask thở oxy dùng 1 lần
CÔNG TY TNHH MỘT THÀNH VIÊN HUỆ CHI,,"Số nhà 17, Đường Einstein,, Phường Bình Thọ, Thành phố Thủ Đức, Thành phố Hồ Chí Minh",,,Công bố tiêu chuẩn áp dụng đối với trang thiết bị y tế loại B,info@huechi.vn,Nguyễn Thị Huệ Chi,028.37228698,0307712254,Dụng cụ cắt khâu nối tự động (Kèm băng ghim tương ứng)
CÔNG TY TNHH XUẤT NHẬP KHẨU THIẾT BỊ Y TẾ MAI GIA,,"Tầng 4, tòa nhà HUD3 Tower, số 121-123 đường Tô Hiệu, phường Nguyễn Trãi, quận Hà Đông, thành phố Hà Nội, Việt Nam., Phường Nguyễn Trãi, Quận Hà Đông, Thành phố Hà Nội",,,Công bố tiêu chuẩn áp dụng đối với trang thiết bị y tế loại B,maigiamedical@gmail.com,Bùi Minh Hiếu,01295632350,0108355505,Máy phân tích điện giải
